2020-03-18 18:02:26,b'Estoy tratando de cambiarme de  fondo de mi AFP y @AFP_Provida no me envia la clave de seguridad para poder realiza\xe2\x80\xa6 https://t.co/TXDbtDjEuc',1240337784776384513,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-17 21:18:25,b'@valquiria_arise Por seguridad de sus familias qu\xc3\xa9dense donde est\xc3\xa1n renuncien a bajar cuando les corresponda ah\xc3\xad est\xc3\xa1n seguros. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x9c',1240024717563699200,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-17 12:06:22,"b'Debido a las necesarias medidas de protecci\xc3\xb3n de la salud p\xc3\xbablica, a ra\xc3\xadz del progresivo avance del Covid-19 y a fi\xe2\x80\xa6 https://t.co/umJoS9UGfI'",1239885786763444224,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-17 00:56:37,"b'Vecinos(as) #PuenteAlto debido a la situaci\xc3\xb3n del COVID-19 en el pa\xc3\xads, y a fin de resguardar la salud y seguridad d\xe2\x80\xa6 https://t.co/Vr2SdPeiLc'",1239717238187397120,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-16 21:24:18,"b'Estimados vecinos(as), con el prop\xc3\xb3sito de enfrentar adecuadamente la propagaci\xc3\xb3n del coronavirus, sumado al objeti\xe2\x80\xa6 https://t.co/xC0JwXogXy'",1239663808320282624,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-15 22:37:30,"b'Estimados vecinos(as), con el prop\xc3\xb3sito de enfrentar adecuadamente la propagaci\xc3\xb3n del COVID-19, sumado al objetivo\xe2\x80\xa6 https://t.co/8wijvZrvJA'",1239319841217093632,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-15 09:42:16,b'Veo conocidos de la Esc. Militar que compiten en qui\xc3\xa9n sube m\xc3\xa1s fotos de copete a Instagram los fines de semana.\nLa\xe2\x80\xa6 https://t.co/DHF2qXjFRD',1239124749902635008,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-14 15:36:34,b'As\xc3\xad como va la cosa y de ganar el #apruebo a cargo del @PCdeChile y el @elfrente_amplio ..\nDespu\xc3\xa9s del 26 de Abril\xe2\x80\xa6 https://t.co/AOfbnQ0GV9',1238851523515428865,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-14 01:58:03,"b'@ReporteraClau @borizfox @ALERTADESISMO Yo no lo hice porque al que lo hizo, le hicieron pebre el auto. Insisto no\xe2\x80\xa6 https://t.co/d3n9XAxLGr'",1238645536762277889,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-12 15:32:51,b'@supereduc_cl @alvarado_edo Me preocupa la continuidad de las clases y la seguridad de  mis hijos antes las manifes\xe2\x80\xa6 https://t.co/iChZVNpKEv',1238125812613812225,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-12 13:02:18,"b'@Neninogarcia @meganoticiascl @chilevision @CNNChile @germancodina @HolaChileLaRed nefasta seguridad, mal trato a n\xe2\x80\xa6 https://t.co/UgkD3aMuwy'",1238087925990150147,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
2020-03-11 19:53:33,b'Muchas veces lo sospech\xc3\xa9 pero ahora ya estoy completamente seguro que Pi\xc3\xb1era no termina su gobierno. 100% de seguridad.',1237829029585092610,"Place(_api=<tweepy.api.API object at 0x000002147E14AC08>, id='009bffed2486be17', url='https://api.twitter.com/1.1/geo/id/009bffed2486be17.json', place_type='city', name='Puente Alto', full_name='Puente Alto, Chile', country_code='CL', country='Chile', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002147E14AC08>, type='Polygon', coordinates=[[[-70.6319484, -33.6441471], [-70.4867352, -33.6441471], [-70.4867352, -33.542929], [-70.6319484, -33.542929]]]), attributes={})"
